,date,year,month,day,daily_wind_speed,daily_precipitation,DailySustainedWindSpeed
1336,2012-09-03,2012,9,3,6.075,0.0,12.0
1337,2012-09-04,2012,9,4,3.6,0.24,10.0
1338,2012-09-05,2012,9,5,4.111111111111111,0.16,12.0
1339,2012-09-06,2012,9,6,2.2,0.0,9.0
1340,2012-09-07,2012,9,7,2.84,0.0,10.0
1341,2012-09-08,2012,9,8,4.636363636363637,1.25,18.0
1342,2012-09-09,2012,9,9,2.88,0.0,10.0
1343,2012-09-10,2012,9,10,4.72,0.0,14.0
1344,2012-09-11,2012,9,11,2.64,0.0,9.0
1345,2012-09-12,2012,9,12,2.8,0.0,9.0
1346,2012-09-13,2012,9,13,2.04,0.0,9.0
1347,2012-09-14,2012,9,14,3.48,0.0,10.0
1348,2012-09-15,2012,9,15,3.72,0.01,13.0
1349,2012-09-16,2012,9,16,1.88,0.0,9.0
1350,2012-09-17,2012,9,17,2.68,0.0,8.0
1351,2012-09-18,2012,9,18,6.0625,1.73,22.0
1352,2012-09-19,2012,9,19,4.814814814814815,0.0,12.0
1353,2012-09-20,2012,9,20,5.448275862068965,0.0,12.0
1354,2012-09-21,2012,9,21,4.133333333333334,0.0,10.0
1355,2012-09-22,2012,9,22,3.2666666666666666,0.28,14.0
1356,2012-09-23,2012,9,23,5.48,0.0,13.0
1357,2012-09-24,2012,9,24,3.92,0.0,12.0
1358,2012-09-25,2012,9,25,5.48,0.0,15.0
1359,2012-09-26,2012,9,26,3.84,0.01,12.0
1360,2012-09-27,2012,9,27,2.3703703703703702,0.06,10.0
1361,2012-09-28,2012,9,28,4.216216216216216,4.28,10.0
1362,2012-09-29,2012,9,29,2.59375,0.0,8.0
1363,2012-09-30,2012,9,30,2.621621621621621,0.0,13.0
1364,2012-10-01,2012,10,1,4.12,0.0,15.0
1365,2012-10-02,2012,10,2,3.5,0.68,10.0
1366,2012-10-03,2012,10,3,1.3902439024390243,0.0,6.0
1367,2012-10-04,2012,10,4,1.4883720930232558,0.0,8.0
1368,2012-10-05,2012,10,5,2.96,0.0,8.0
1369,2012-10-06,2012,10,6,5.0,0.0,16.0
1370,2012-10-07,2012,10,7,1.8148148148148149,0.2,9.0
1371,2012-10-08,2012,10,8,2.76,0.0,8.0
1372,2012-10-09,2012,10,9,6.162162162162162,0.06,13.0
1373,2012-10-10,2012,10,10,5.340425531914893,0.4,15.0
1374,2012-10-11,2012,10,11,4.76,0.0,14.0
1375,2012-10-12,2012,10,12,4.8,0.0,16.0
1376,2012-10-13,2012,10,13,3.04,0.0,12.0
1377,2012-10-14,2012,10,14,5.24,0.0,15.0
1378,2012-10-15,2012,10,15,4.774193548387097,0.59,13.0
1379,2012-10-16,2012,10,16,5.04,0.0,18.0
1380,2012-10-17,2012,10,17,1.76,0.0,8.0
1381,2012-10-18,2012,10,18,4.1,0.0,13.0
1382,2012-10-19,2012,10,19,4.911764705882353,1.98,13.0
1383,2012-10-20,2012,10,20,2.225,0.0,14.0
1384,2012-10-21,2012,10,21,5.32,0.0,14.0
1385,2012-10-22,2012,10,22,3.52,0.0,13.0
1386,2012-10-23,2012,10,23,1.375,0.03,8.0
1387,2012-10-24,2012,10,24,4.794871794871795,0.0,10.0
1388,2012-10-25,2012,10,25,3.2,0.0,8.0
1389,2012-10-26,2012,10,26,1.4074074074074074,0.0,6.0
1390,2012-10-27,2012,10,27,6.147058823529412,0.0,15.0
1391,2012-10-28,2012,10,28,11.153846153846152,0.0,24.0
1392,2012-10-29,2012,10,29,18.291666666666668,1.46,38.0
1393,2012-10-30,2012,10,30,6.3125,0.52,21.0
1394,2012-10-31,2012,10,31,4.588235294117647,0.01,13.0
1395,2012-11-01,2012,11,1,4.96,0.0,14.0
1396,2012-11-02,2012,11,2,6.12,0.0,16.0
1397,2012-11-03,2012,11,3,8.08,0.0,18.0
1398,2012-11-04,2012,11,4,5.6,0.0,14.0
1399,2012-11-05,2012,11,5,4.2,0.0,13.0
1400,2012-11-06,2012,11,6,5.4,0.0,12.0
1401,2012-11-07,2012,11,7,9.533333333333331,1.45,22.0
1402,2012-11-08,2012,11,8,7.0,0.11,16.0
1403,2012-11-09,2012,11,9,6.96,0.0,16.0
1404,2012-11-10,2012,11,10,1.44,0.0,9.0
1405,2012-11-11,2012,11,11,2.2,0.0,8.0
1406,2012-11-12,2012,11,12,3.55,0.0,15.0
1407,2012-11-13,2012,11,13,5.75,0.15,13.0
1408,2012-11-14,2012,11,14,5.96,0.0,15.0
1409,2012-11-15,2012,11,15,4.72,0.0,13.0
1410,2012-11-16,2012,11,16,4.72,0.0,13.0
1411,2012-11-17,2012,11,17,5.0,0.0,12.0
1412,2012-11-18,2012,11,18,6.12,0.0,13.0
1413,2012-11-19,2012,11,19,5.230769230769231,0.0,14.0
1414,2012-11-20,2012,11,20,3.92,0.0,9.0
1415,2012-11-21,2012,11,21,4.28,0.0,10.0
1416,2012-11-22,2012,11,22,2.4814814814814814,0.0,9.0
1417,2012-11-23,2012,11,23,4.68,0.01,12.0
1418,2012-11-24,2012,11,24,8.92,0.0,21.0
1419,2012-11-25,2012,11,25,6.0,0.0,15.0
1420,2012-11-26,2012,11,26,4.96,0.0,15.0
1421,2012-11-27,2012,11,27,6.416666666666667,0.8400000000000001,13.0
1422,2012-11-28,2012,11,28,4.555555555555555,0.0,14.0
1423,2012-11-29,2012,11,29,6.12,0.0,15.0
1424,2012-11-30,2012,11,30,5.296296296296297,0.0,18.0
1425,2012-12-01,2012,12,1,9.272727272727272,0.0,18.0
1426,2012-12-02,2012,12,2,2.051282051282051,0.04,14.0
1427,2012-12-03,2012,12,3,3.16,0.0,12.0
1428,2012-12-04,2012,12,4,2.5526315789473686,0.14,8.0
1429,2012-12-05,2012,12,5,7.518518518518518,0.0,18.0
1430,2012-12-06,2012,12,6,2.84,0.0,15.0
1431,2012-12-07,2012,12,7,2.14,0.22,12.0
1432,2012-12-08,2012,12,8,2.688888888888889,0.55,10.0
1433,2012-12-09,2012,12,9,7.131578947368421,0.32,15.0
1434,2012-12-10,2012,12,10,3.1666666666666665,0.05,12.0
1435,2012-12-11,2012,12,11,5.464285714285714,0.07,15.0
1436,2012-12-12,2012,12,12,2.888888888888889,0.0,10.0
1437,2012-12-13,2012,12,13,1.36,0.0,12.0
1438,2012-12-14,2012,12,14,4.2,0.0,16.0
1439,2012-12-15,2012,12,15,3.769230769230769,0.0,10.0
1440,2012-12-16,2012,12,16,8.934782608695652,0.74,21.0
1441,2012-12-17,2012,12,17,9.117647058823527,0.34,18.0
1442,2012-12-18,2012,12,18,6.660377358490566,1.44,18.0
1443,2012-12-19,2012,12,19,8.12,0.0,18.0
1444,2012-12-20,2012,12,20,5.6,0.02,15.0
1445,2012-12-21,2012,12,21,8.840909090909092,1.19,24.0
1446,2012-12-22,2012,12,22,10.32258064516129,0.0,24.0
1447,2012-12-23,2012,12,23,6.4,0.0,16.0
1448,2012-12-24,2012,12,24,3.4516129032258065,0.12,12.0
1449,2012-12-25,2012,12,25,5.531914893617022,0.1,14.0
1450,2012-12-26,2012,12,26,15.770833333333334,2.19,30.0
1451,2012-12-27,2012,12,27,12.075471698113208,1.38,29.0
1452,2012-12-28,2012,12,28,6.307692307692308,0.0,17.0
1453,2012-12-29,2012,12,29,6.877551020408164,0.37,15.0
1454,2012-12-30,2012,12,30,10.51851851851852,0.0,22.0
1455,2012-12-31,2012,12,31,6.076923076923077,0.0,15.0
1456,2013-01-01,2013,1,1,6.44,0.0,15.0
1457,2013-01-02,2013,1,2,5.111111111111111,0.0,15.0
1458,2013-01-03,2013,1,3,3.96,0.0,13.0
1459,2013-01-04,2013,1,4,7.32,0.0,18.0
1460,2013-01-05,2013,1,5,6.36,0.0,17.0
1461,2013-01-06,2013,1,6,5.933333333333334,0.0,13.0
1462,2013-01-07,2013,1,7,4.72,0.0,16.0
1463,2013-01-08,2013,1,8,6.0,0.0,17.0
1464,2013-01-09,2013,1,9,3.44,0.0,14.0
1465,2013-01-10,2013,1,10,6.4,0.0,15.0
1466,2013-01-11,2013,1,11,4.138888888888889,0.85,10.0
1467,2013-01-12,2013,1,12,3.5416666666666665,0.05,10.0
1468,2013-01-13,2013,1,13,2.9272727272727272,0.0,12.0
1469,2013-01-14,2013,1,14,3.888888888888889,0.09,14.0
1470,2013-01-15,2013,1,15,6.4,0.12,13.0
1471,2013-01-16,2013,1,16,4.6,0.86,16.0
1472,2013-01-17,2013,1,17,5.44,0.0,13.0
1473,2013-01-18,2013,1,18,5.76,0.0,14.0
1474,2013-01-19,2013,1,19,8.6,0.0,20.0
1475,2013-01-20,2013,1,20,10.24,0.0,23.0
1476,2013-01-21,2013,1,21,4.8,0.0,15.0
1477,2013-01-22,2013,1,22,9.56,0.0,20.0
1478,2013-01-23,2013,1,23,7.2,0.0,17.0
1479,2013-01-24,2013,1,24,8.04,0.0,20.0
1480,2013-01-25,2013,1,25,5.625,0.2,15.0
1481,2013-01-26,2013,1,26,5.72,0.0,17.0
1482,2013-01-27,2013,1,27,5.56,0.0,14.0
1483,2013-01-28,2013,1,28,4.071428571428571,0.37,13.0
1484,2013-01-29,2013,1,29,3.463414634146341,0.18,10.0
1485,2013-01-30,2013,1,30,4.8,0.05,15.0
1486,2013-01-31,2013,1,31,10.783783783783784,2.27,26.0
1487,2013-02-01,2013,2,1,6.92,0.0,15.0
1488,2013-02-02,2013,2,2,4.882352941176471,0.03,16.0
1489,2013-02-03,2013,2,3,2.4411764705882355,0.02,10.0
1490,2013-02-04,2013,2,4,6.12,0.0,17.0
1491,2013-02-05,2013,2,5,4.53125,0.04,13.0
1492,2013-02-06,2013,2,6,3.393939393939394,0.0,15.0
1493,2013-02-07,2013,2,7,5.785714285714286,0.0,10.0
1494,2013-02-08,2013,2,8,13.169491525423728,1.91,25.0
1495,2013-02-09,2013,2,9,7.609756097560975,0.45,18.0
1496,2013-02-10,2013,2,10,2.96,0.0,13.0
1497,2013-02-11,2013,2,11,2.95,0.95,10.0
1498,2013-02-12,2013,2,12,7.52,0.0,17.0
1499,2013-02-13,2013,2,13,3.724137931034482,0.06,12.0
1500,2013-02-14,2013,2,14,3.875,0.0,13.0
1501,2013-02-15,2013,2,15,5.88,0.0,16.0
1502,2013-02-16,2013,2,16,6.878787878787879,0.03,15.0
1503,2013-02-17,2013,2,17,10.84,0.0,25.0
1504,2013-02-18,2013,2,18,7.48,0.0,17.0
1505,2013-02-19,2013,2,19,6.1875,0.17,18.0
1506,2013-02-20,2013,2,20,10.96,0.0,22.0
1507,2013-02-21,2013,2,21,8.4,0.0,21.0
1508,2013-02-22,2013,2,22,6.307692307692308,0.0,16.0
1509,2013-02-23,2013,2,23,8.058823529411764,0.36,21.0
1510,2013-02-24,2013,2,24,5.775,0.03,17.0
1511,2013-02-25,2013,2,25,4.36,0.0,12.0
1512,2013-02-26,2013,2,26,8.178571428571429,0.14,20.0
1513,2013-02-27,2013,2,27,11.53623188405797,3.03,24.0
1514,2013-02-28,2013,2,28,4.142857142857143,0.0,12.0
1515,2013-03-01,2013,3,1,4.8,0.0,15.0
1516,2013-03-02,2013,3,2,7.25,0.0,13.0
1517,2013-03-03,2013,3,3,7.24,0.0,16.0
1518,2013-03-04,2013,3,4,9.0,0.0,18.0
1519,2013-03-05,2013,3,5,6.56,0.0,15.0
1520,2013-03-06,2013,3,6,14.757575757575758,0.0,30.0
1521,2013-03-07,2013,3,7,8.916666666666666,0.34,26.0
1522,2013-03-08,2013,3,8,6.36,0.75,17.0
1523,2013-03-09,2013,3,9,5.96,0.0,16.0
1524,2013-03-10,2013,3,10,4.766666666666667,0.0,13.0
1525,2013-03-11,2013,3,11,5.690476190476191,0.0,16.0
1526,2013-03-12,2013,3,12,7.714285714285714,1.55,20.0
1527,2013-03-13,2013,3,13,5.88,0.0,17.0
1528,2013-03-14,2013,3,14,10.96,0.0,21.0
1529,2013-03-15,2013,3,15,7.0,0.0,16.0
1530,2013-03-16,2013,3,16,3.615384615384616,0.26,13.0
1531,2013-03-17,2013,3,17,5.08,0.0,14.0
1532,2013-03-18,2013,3,18,9.1,0.81,17.0
1533,2013-03-19,2013,3,19,7.457142857142857,0.55,23.0
1534,2013-03-20,2013,3,20,6.52,0.0,20.0
1535,2013-03-21,2013,3,21,5.64,0.0,14.0
1536,2013-03-22,2013,3,22,7.76,0.0,17.0
1537,2013-03-23,2013,3,23,8.8,0.0,18.0
1538,2013-03-24,2013,3,24,4.92,0.0,13.0
1539,2013-03-25,2013,3,25,7.918918918918919,0.27,24.0
1540,2013-03-26,2013,3,26,4.28,0.0,13.0
1541,2013-03-27,2013,3,27,4.36,0.0,16.0
1542,2013-03-28,2013,3,28,5.24,0.0,13.0
1543,2013-03-29,2013,3,29,5.32,0.0,15.0
1544,2013-03-30,2013,3,30,4.08,0.0,12.0
1545,2013-03-31,2013,3,31,5.451612903225806,0.1,16.0
1546,2013-04-01,2013,4,1,4.9375,0.0,20.0
1547,2013-04-02,2013,4,2,8.08,0.0,18.0
1548,2013-04-03,2013,4,3,10.36,0.0,15.0
1549,2013-04-04,2013,4,4,5.24,0.0,13.0
1550,2013-04-05,2013,4,5,4.84,0.0,17.0
1551,2013-04-06,2013,4,6,5.2,0.0,20.0
1552,2013-04-07,2013,4,7,6.88,0.0,14.0
1553,2013-04-08,2013,4,8,3.88,0.0,16.0
1554,2013-04-09,2013,4,9,4.6,0.0,17.0
1555,2013-04-10,2013,4,10,4.25,0.59,16.0
1556,2013-04-11,2013,4,11,6.369565217391305,0.0,15.0
1557,2013-04-12,2013,4,12,10.64,1.04,23.0
1558,2013-04-13,2013,4,13,3.575757575757576,0.03,13.0
1559,2013-04-14,2013,4,14,4.32,0.0,16.0
1560,2013-04-15,2013,4,15,4.88,0.0,14.0
1561,2013-04-16,2013,4,16,6.444444444444445,0.0,18.0
1562,2013-04-17,2013,4,17,5.068965517241379,0.02,12.0
1563,2013-04-18,2013,4,18,6.28125,0.01,17.0
1564,2013-04-19,2013,4,19,6.35,0.07,16.0
1565,2013-04-20,2013,4,20,7.464285714285714,0.08,16.0
1566,2013-04-21,2013,4,21,4.8,0.0,15.0
1567,2013-04-22,2013,4,22,9.24,0.0,21.0
1568,2013-04-23,2013,4,23,9.117647058823527,0.0,20.0
1569,2013-04-24,2013,4,24,4.64,0.0,12.0
1570,2013-04-25,2013,4,25,4.84,0.0,16.0
1571,2013-04-26,2013,4,26,3.04,0.0,13.0
1572,2013-04-27,2013,4,27,4.52,0.0,13.0
1573,2013-04-28,2013,4,28,4.12,0.0,14.0
1574,2013-04-29,2013,4,29,4.035714285714286,0.04,13.0
1575,2013-04-30,2013,4,30,4.518518518518518,0.0,10.0
1576,2013-05-01,2013,5,1,4.04,0.0,16.0
1577,2013-05-02,2013,5,2,3.2,0.0,9.0
1578,2013-05-03,2013,5,3,5.88,0.0,17.0
1579,2013-05-04,2013,5,4,5.52,0.0,16.0
1580,2013-05-05,2013,5,5,5.413793103448276,0.0,14.0
1581,2013-05-06,2013,5,6,3.575757575757576,0.0,12.0
1582,2013-05-07,2013,5,7,5.1875,0.0,10.0
1583,2013-05-08,2013,5,8,5.688311688311688,8.98,12.0
1584,2013-05-09,2013,5,9,3.22,1.24,9.0
1585,2013-05-10,2013,5,10,3.4,0.01,10.0
1586,2013-05-11,2013,5,11,3.1555555555555554,3.62,10.0
1587,2013-05-12,2013,5,12,7.36,0.0,16.0
1588,2013-05-13,2013,5,13,6.24,0.0,15.0
1589,2013-05-14,2013,5,14,4.04,0.0,10.0
1590,2013-05-15,2013,5,15,3.4,0.0,22.0
1591,2013-05-16,2013,5,16,3.28,0.0,13.0
1592,2013-05-17,2013,5,17,3.32,0.0,17.0
1593,2013-05-18,2013,5,18,1.8,0.01,9.0
1594,2013-05-19,2013,5,19,4.080645161290323,0.92,12.0
1595,2013-05-20,2013,5,20,1.0,0.0,10.0
1596,2013-05-21,2013,5,21,4.5,0.0,13.0
1597,2013-05-22,2013,5,22,3.72972972972973,0.0,16.0
1598,2013-05-23,2013,5,23,4.147540983606557,6.48,12.0
1599,2013-05-24,2013,5,24,4.549019607843137,0.49,15.0
1600,2013-05-25,2013,5,25,8.052631578947368,0.21,17.0
1601,2013-05-26,2013,5,26,7.6,0.0,20.0
1602,2013-05-27,2013,5,27,3.44,0.0,12.0
1603,2013-05-28,2013,5,28,2.340909090909091,0.96,10.0
1604,2013-05-29,2013,5,29,1.4411764705882353,0.0,10.0
1605,2013-05-30,2013,5,30,4.72,0.0,10.0
1606,2013-05-31,2013,5,31,3.269230769230769,0.0,10.0
1607,2013-06-01,2013,6,1,3.125,0.0,12.0
1608,2013-06-02,2013,6,2,5.966666666666667,1.53,15.0
1609,2013-06-03,2013,6,3,3.0961538461538463,1.33,12.0
1610,2013-06-04,2013,6,4,3.8,0.0,13.0
1611,2013-06-05,2013,6,5,3.44,0.0,10.0
1612,2013-06-06,2013,6,6,4.484848484848484,0.13,13.0
1613,2013-06-07,2013,6,7,9.278481012658228,8.49,20.0
1614,2013-06-08,2013,6,8,4.0606060606060606,0.9,15.0
1615,2013-06-09,2013,6,9,1.88,0.0,10.0
1616,2013-06-10,2013,6,10,5.880597014925373,3.22,14.0
1617,2013-06-11,2013,6,11,4.372093023255814,0.29,16.0
1618,2013-06-12,2013,6,12,4.72,0.0,16.0
1619,2013-06-13,2013,6,13,7.116279069767442,2.63,20.0
1620,2013-06-14,2013,6,14,6.051282051282051,0.81,18.0
1621,2013-06-15,2013,6,15,3.36,0.0,12.0
1622,2013-06-16,2013,6,16,3.28,0.0,15.0
1623,2013-06-17,2013,6,17,2.4814814814814814,0.03,10.0
1624,2013-06-18,2013,6,18,3.452380952380953,0.62,12.0
1625,2013-06-19,2013,6,19,5.133333333333334,0.0,13.0
1626,2013-06-20,2013,6,20,3.32,0.0,12.0
1627,2013-06-21,2013,6,21,4.44,0.0,10.0
1628,2013-06-22,2013,6,22,3.64,0.0,10.0
1629,2013-06-23,2013,6,23,3.92,0.0,14.0
1630,2013-06-24,2013,6,24,4.035714285714286,0.0,13.0
1631,2013-06-25,2013,6,25,2.96,0.0,14.0
1632,2013-06-26,2013,6,26,3.333333333333333,0.05,12.0
1633,2013-06-27,2013,6,27,3.8055555555555554,0.65,13.0
1634,2013-06-28,2013,6,28,4.485714285714286,0.0,12.0
1635,2013-06-29,2013,6,29,3.3125,0.0,12.0
1636,2013-06-30,2013,6,30,3.1,0.0,10.0
1637,2013-07-01,2013,7,1,3.3773584905660377,2.77,14.0
1638,2013-07-02,2013,7,2,2.4838709677419355,0.08,12.0
1639,2013-07-03,2013,7,3,3.1707317073170733,0.67,12.0
1640,2013-07-04,2013,7,4,3.0277777777777777,0.0,14.0
1641,2013-07-05,2013,7,5,4.464285714285714,0.0,13.0
1642,2013-07-06,2013,7,6,4.0,0.0,13.0
1643,2013-07-07,2013,7,7,3.72,0.0,13.0
1644,2013-07-08,2013,7,8,3.931034482758621,0.88,13.0
1645,2013-07-09,2013,7,9,3.433333333333333,0.51,15.0
1646,2013-07-10,2013,7,10,3.945945945945946,0.0,13.0
1647,2013-07-11,2013,7,11,3.555555555555556,0.0,10.0
1648,2013-07-12,2013,7,12,9.21951219512195,0.59,18.0
1649,2013-07-13,2013,7,13,5.148148148148148,0.11,13.0
1650,2013-07-14,2013,7,14,3.5135135135135136,0.0,10.0
1651,2013-07-15,2013,7,15,3.32,0.0,9.0
1652,2013-07-16,2013,7,16,4.48,0.0,14.0
1653,2013-07-17,2013,7,17,3.16,0.0,9.0
1654,2013-07-18,2013,7,18,3.6,0.0,9.0
1655,2013-07-19,2013,7,19,3.64,0.0,15.0
1656,2013-07-20,2013,7,20,4.52,0.0,15.0
1657,2013-07-21,2013,7,21,4.714285714285714,0.0,12.0
1658,2013-07-22,2013,7,22,4.688888888888889,0.1,12.0
1659,2013-07-23,2013,7,23,3.6739130434782608,0.76,14.0
1660,2013-07-24,2013,7,24,3.92,0.0,14.0
1661,2013-07-25,2013,7,25,8.6,0.01,17.0
1662,2013-07-26,2013,7,26,4.769230769230769,0.0,13.0
1663,2013-07-27,2013,7,27,3.16,0.0,12.0
1664,2013-07-28,2013,7,28,2.0,0.44,13.0
1665,2013-07-29,2013,7,29,3.3548387096774195,0.01,14.0
1666,2013-07-30,2013,7,30,3.8,0.0,10.0
1667,2013-07-31,2013,7,31,2.5384615384615383,0.0,8.0
1668,2013-08-01,2013,8,1,2.962962962962963,1.78,10.0
1669,2013-08-02,2013,8,2,3.1944444444444446,0.0,13.0
1670,2013-08-03,2013,8,3,2.56,0.06,13.0
1671,2013-08-04,2013,8,4,4.76,0.0,13.0
1672,2013-08-05,2013,8,5,3.24,0.0,10.0
1673,2013-08-06,2013,8,6,2.32,0.0,9.0
1674,2013-08-07,2013,8,7,3.7714285714285714,0.0,13.0
1675,2013-08-08,2013,8,8,3.6296296296296298,1.5,10.0
1676,2013-08-09,2013,8,9,3.5806451612903225,0.05,16.0
1677,2013-08-10,2013,8,10,4.12,0.0,14.0
1678,2013-08-11,2013,8,11,2.24,0.0,9.0
1679,2013-08-12,2013,8,12,1.8148148148148149,0.14,8.0
1680,2013-08-13,2013,8,13,2.292682926829268,1.78,12.0
1681,2013-08-14,2013,8,14,5.84,0.0,15.0
1682,2013-08-15,2013,8,15,3.08,0.0,10.0
1683,2013-08-16,2013,8,16,1.76,0.0,8.0
1684,2013-08-17,2013,8,17,1.84,0.0,8.0
1685,2013-08-18,2013,8,18,2.8,0.0,10.0
1686,2013-08-19,2013,8,19,3.12,0.0,9.0
1687,2013-08-20,2013,8,20,2.76,0.0,9.0
1688,2013-08-21,2013,8,21,2.16,0.0,8.0
1689,2013-08-22,2013,8,22,3.743589743589744,0.67,10.0
1690,2013-08-23,2013,8,23,5.32,0.0,13.0
1691,2013-08-24,2013,8,24,4.48,0.0,14.0
1692,2013-08-25,2013,8,25,3.56,0.0,10.0
1693,2013-08-26,2013,8,26,4.64,0.04,14.0
1694,2013-08-27,2013,8,27,4.387096774193548,0.01,12.0
1695,2013-08-28,2013,8,28,2.851063829787234,1.01,9.0
1696,2013-08-29,2013,8,29,5.05,0.0,12.0
1697,2013-08-30,2013,8,30,3.4375,0.0,13.0
1698,2013-08-31,2013,8,31,3.733333333333333,0.0,13.0
1699,2013-09-01,2013,9,1,2.1944444444444446,0.0,10.0
1700,2013-09-02,2013,9,2,0.9534883720930232,0.13,12.0
1701,2013-09-03,2013,9,3,2.871794871794872,0.06,12.0
1702,2013-09-04,2013,9,4,4.84,0.0,12.0
1703,2013-09-05,2013,9,5,5.16,0.0,13.0
1704,2013-09-06,2013,9,6,3.32,0.0,12.0
1705,2013-09-07,2013,9,7,3.36,0.0,10.0
1706,2013-09-08,2013,9,8,5.6,0.0,15.0
1707,2013-09-09,2013,9,9,3.76,0.0,12.0
1708,2013-09-10,2013,9,10,4.628571428571429,0.01,12.0
1709,2013-09-11,2013,9,11,3.96,0.0,12.0
1710,2013-09-12,2013,9,12,4.0,2.04,15.0
1711,2013-09-13,2013,9,13,4.2,0.06,14.0
1712,2013-09-14,2013,9,14,4.32,0.0,12.0
1713,2013-09-15,2013,9,15,3.6,0.0,9.0
1714,2013-09-16,2013,9,16,4.62962962962963,0.03,14.0
1715,2013-09-17,2013,9,17,4.2,0.0,17.0
1716,2013-09-18,2013,9,18,2.36,0.0,9.0
1717,2013-09-19,2013,9,19,2.24,0.0,8.0
1718,2013-09-20,2013,9,20,2.96,0.0,9.0
1719,2013-09-21,2013,9,21,4.057142857142857,1.9,16.0
1720,2013-09-22,2013,9,22,5.0,1.23,14.0
1721,2013-09-23,2013,9,23,3.4,0.0,12.0
1722,2013-09-24,2013,9,24,3.72,0.0,12.0
1723,2013-09-25,2013,9,25,1.72,0.0,7.0
1724,2013-09-26,2013,9,26,3.9,0.0,10.0
1725,2013-09-27,2013,9,27,4.185185185185185,0.0,10.0
1726,2013-09-28,2013,9,28,4.28,0.0,12.0
1727,2013-09-29,2013,9,29,3.0,0.0,9.0
1728,2013-09-30,2013,9,30,3.0,0.0,12.0
1729,2013-10-01,2013,10,1,1.96,0.0,10.0
1730,2013-10-02,2013,10,2,3.92,0.0,13.0
1731,2013-10-03,2013,10,3,1.4,0.0,7.0
1732,2013-10-04,2013,10,4,2.76,0.0,9.0
1733,2013-10-05,2013,10,5,3.1515151515151514,0.0,8.0
1734,2013-10-06,2013,10,6,5.2926829268292686,0.0,10.0
1735,2013-10-07,2013,10,7,4.94,0.38,15.0
1736,2013-10-08,2013,10,8,5.56,0.0,13.0
1737,2013-10-09,2013,10,9,8.25925925925926,0.0,18.0
1738,2013-10-10,2013,10,10,8.857142857142858,0.0,16.0
1739,2013-10-11,2013,10,11,9.209302325581396,0.09,17.0
1740,2013-10-12,2013,10,12,10.5625,0.0,21.0
1741,2013-10-13,2013,10,13,7.848484848484849,0.0,17.0
1742,2013-10-14,2013,10,14,2.5161290322580645,0.0,8.0
1743,2013-10-15,2013,10,15,2.6,0.0,8.0
1744,2013-10-16,2013,10,16,3.159090909090909,0.0,8.0
1745,2013-10-17,2013,10,17,1.973684210526316,0.02,9.0
1746,2013-10-18,2013,10,18,6.148148148148148,0.0,15.0
1747,2013-10-19,2013,10,19,2.5625,0.02,10.0
1748,2013-10-20,2013,10,20,5.28,0.0,14.0
1749,2013-10-21,2013,10,21,3.32,0.0,10.0
1750,2013-10-22,2013,10,22,3.84,0.0,12.0
1751,2013-10-23,2013,10,23,3.72,0.0,14.0
1752,2013-10-24,2013,10,24,5.36,0.0,15.0
1753,2013-10-25,2013,10,25,4.48,0.0,15.0
1754,2013-10-26,2013,10,26,4.36,0.0,17.0
1755,2013-10-27,2013,10,27,4.36,0.0,13.0
1756,2013-10-28,2013,10,28,4.0,0.0,13.0
1757,2013-10-29,2013,10,29,4.92,0.0,10.0
1758,2013-10-30,2013,10,30,2.0,0.0,9.0
1759,2013-10-31,2013,10,31,3.135135135135135,0.1,13.0
1760,2013-11-01,2013,11,1,5.206896551724138,0.2,23.0
1761,2013-11-02,2013,11,2,3.36,0.0,10.0
1762,2013-11-03,2013,11,3,5.56,0.0,15.0
1763,2013-11-04,2013,11,4,6.24,0.0,15.0
1764,2013-11-05,2013,11,5,3.68,0.0,10.0
1765,2013-11-06,2013,11,6,2.851851851851852,0.0,9.0
1766,2013-11-07,2013,11,7,5.2682926829268295,0.32,15.0
1767,2013-11-08,2013,11,8,7.96,0.0,16.0
1768,2013-11-09,2013,11,9,4.64,0.0,13.0
1769,2013-11-10,2013,11,10,7.12,0.0,18.0
1770,2013-11-11,2013,11,11,5.2,0.0,16.0
1771,2013-11-12,2013,11,12,5.28125,0.04,16.0
1772,2013-11-13,2013,11,13,5.52,0.0,14.0
1773,2013-11-14,2013,11,14,6.8,0.0,17.0
1774,2013-11-15,2013,11,15,4.2,0.0,13.0
1775,2013-11-16,2013,11,16,2.4814814814814814,0.05,12.0
1776,2013-11-17,2013,11,17,3.490566037735849,0.09,10.0
1777,2013-11-18,2013,11,18,6.567567567567568,0.58,20.0
1778,2013-11-19,2013,11,19,7.4,0.0,20.0
1779,2013-11-20,2013,11,20,6.36,0.0,15.0
1780,2013-11-21,2013,11,21,4.096774193548387,0.0,10.0
1781,2013-11-22,2013,11,22,5.0,0.1,12.0
1782,2013-11-23,2013,11,23,7.21875,0.0,21.0
1783,2013-11-24,2013,11,24,11.6,0.0,25.0
1784,2013-11-25,2013,11,25,5.0,0.0,15.0
1785,2013-11-26,2013,11,26,4.5625,0.75,12.0
1786,2013-11-27,2013,11,27,8.169491525423728,3.82,20.0
1787,2013-11-28,2013,11,28,6.56,0.0,22.0
1788,2013-11-29,2013,11,29,3.52,0.0,13.0
1789,2013-11-30,2013,11,30,4.814814814814815,0.0,12.0
1790,2013-12-01,2013,12,1,1.3714285714285714,0.0,7.0
